transaction_id,user_id,transaction_type,channel,device_type,amount,transaction_status,timestamp,location,date_mmddyyyy,date_mmddyyyy_slash
3e896c64-e117-4ac3-919c-4ea3e1805081,e702c0d8-8875-4591-a11d-b469bde85aab,Online Payment,App,iOS,270.14,Success,2025-02-18 09:24:57,Valenzuela,02182025,02/18/2025
702cdd20-2862-48b8-88f4-ef125e9953d2,232e84ea-dfe3-48d5-90be-629444c1a38c,Cash Out,Partner Outlet,Android,125.58,Success,2024-10-20 03:27:28,Makati,10202024,10/20/2024
4d71c366-b41b-4143-8b10-550cd5704f32,2a8d16b0-30e8-4669-8fa3-3a9a453e50e0,Bank Transfer,Partner Outlet,iOS,63.84,Success,2025-01-25 09:25:09,San Fernando,01252025,01/25/2025
ce9e1a11-fcbb-4e59-bbdd-cf7c9c96e9ec,5a94ca8a-1013-4e94-9b1b-eaa3b484befe,Pay Bills,App,iOS,205.95,Success,2025-01-08 05:49:33,Dasmariñas,01082025,01/08/2025
aaf91531-0200-41f0-8768-a84fa76afde6,54f51900-dc2c-41c4-baf3-1608b0ead4df,Cash Out,Partner Outlet,Web,1431.56,Success,2024-12-02 08:10:18,Santa Rosa,12022024,12/02/2024
ee87905e-4ca4-45ea-8dfa-6a56d12dbc9a,18161864-515b-445a-828a-f9a75ac8c08c,Receive Money,App,Web,195.19,Success,2025-02-07 06:47:19,Quezon City,02072025,02/07/2025
e0ccedc5-f05d-476e-9a84-a51aa9d3d7c7,c59ac867-b844-41e9-b5ba-f0bd455a14d6,Buy Load,App,Android,365.73,Success,2024-12-31 06:46:35,Davao City,12312024,12/31/2024
e3c43657-1d8c-4bac-83b4-09ef2260e70f,a3cd07bb-94f6-46bf-99b1-af6923bb1f64,Request Money,Partner Outlet,Web,607.04,Success,2025-03-20 08:29:41,General Santos,03202025,03/20/2025
27cb6f2a-8da0-4097-be0f-051b1b66b5a9,aa8b73eb-3cde-4596-8cac-dd3d1ae5b384,Send Money,Partner Outlet,iOS,225.99,Success,2024-10-24 03:09:46,Antipolo,10242024,10/24/2024
35ebd32d-9ad6-40ab-8821-2ddb45b89cd9,d9f23b37-8475-4248-8ca3-7885d7607ffe,Cash Out,App,Android,1783.9,Success,2025-03-27 06:24:13,General Santos,03272025,03/27/2025
afffcfd2-341e-440b-97c7-00aab7b56ea7,975e1b27-ead5-465a-bc30-761e710dc918,Online Payment,Partner Outlet,Web,1641.0,Success,2024-11-08 13:37:33,General Santos,11082024,11/08/2024
81627cf1-4394-42e6-9a58-7e8aa25d6b29,42cc32f8-23c0-490e-a341-0b6f7603ccca,Buy Load,Partner Outlet,iOS,145.03,Failed,2024-11-08 17:36:42,Baguio,11082024,11/08/2024
e87d1c78-e7c4-41c7-8049-7b717d106c60,20793a98-f94c-4458-9aff-badc7754cdfc,Online Payment,App,Web,343.83,Pending,2025-02-05 04:27:01,General Santos,02052025,02/05/2025
a2607723-17a0-4f49-8d01-280fd89a40c0,4056c9bd-bdc2-4e8f-b142-b54e5fd62bb0,Pay Bills,Partner Outlet,Android,178.97,Success,2025-03-27 05:34:35,Santa Rosa,03272025,03/27/2025
0b49452d-46d4-43f3-9450-281c6c6f7633,f882ee16-2740-45a9-a19c-5f3ddc26f6c0,Cash Out,Partner Outlet,iOS,167.62,Success,2025-04-09 07:23:41,Bacolod,04092025,04/09/2025
217d65a0-c568-41cd-9563-f61600e85ece,3c7bfe7e-8b95-48ea-8070-9d9517eaa7fa,Online Payment,Partner Outlet,Web,18.79,Success,2025-01-17 23:14:36,Dasmariñas,01172025,01/17/2025
295d6fbf-430f-401d-bad4-09e2a319dcb4,a0d72005-411e-4bac-9192-4b21b54c54f9,In-store Payment,App,Android,470.25,Success,2024-11-22 05:06:06,Cebu City,11222024,11/22/2024
b4a69f3c-8d3a-4d99-b11c-21c9bdc14f1f,b34e32fc-5243-44c8-ace7-6617cc42d8ff,Cash In,Partner Outlet,Android,349.26,Failed,2024-10-14 06:17:21,Valenzuela,10142024,10/14/2024
1ca3c448-0279-46a6-8f97-97b06d7ce3c9,1c05a85b-ca8d-4149-8a29-d1fbee88891c,Buy Load,App,Android,26.43,Success,2025-01-18 07:50:08,Makati,01182025,01/18/2025
b0e6a969-e213-42b0-b1ee-dba313432e61,ed7bd78d-bc67-4747-ae2a-485c97382a4d,Bank Transfer,App,iOS,163.31,Success,2025-02-17 16:47:13,Baguio,02172025,02/17/2025
093923de-8bab-4e3b-a628-6bfbe767dcea,c58b8f79-4d71-4e47-81e6-8457f818b7eb,Buy Load,App,Web,1194.43,Success,2025-03-05 12:16:05,Cebu City,03052025,03/05/2025
8d7248e2-951f-48d0-9e84-f058d5a804eb,0a9c4b09-7e1d-490f-bbac-9b448af0744c,Online Payment,App,Android,136.93,Success,2025-01-13 20:31:10,Antipolo,01132025,01/13/2025
0ab54bde-20a0-4502-ae06-809725e97977,61d81be9-a250-4d78-be22-32796e71ad1d,Online Payment,App,Web,78.27,Success,2025-01-23 18:02:46,Zamboanga City,01232025,01/23/2025
eededb07-e623-4689-9d59-cd2a4eea04e7,f62e329e-32c2-4a25-9317-bf7bd45b1527,Send Money,Partner Outlet,Web,336.14,Success,2025-01-19 02:17:38,Calamba,01192025,01/19/2025
0a368ce7-dc57-4131-b8e1-daa7cbceabde,c1ef09ec-3c06-42b3-a170-cfb3357f080b,In-store Payment,Partner Outlet,iOS,2122.02,Success,2024-12-10 01:46:16,Valenzuela,12102024,12/10/2024
ae9bec36-35c7-436c-9b99-62c6e61fecc0,fc761e36-96ed-49e9-96c2-eafa2b8f5009,Bank Transfer,Partner Outlet,iOS,138.57,Success,2025-02-25 23:24:07,Iloilo City,02252025,02/25/2025
5a8aaeca-1a50-4ec3-aabc-25fa3fe12e47,1863f159-5ab2-4279-ae14-5fa48ee58a98,Request Money,App,iOS,557.58,Success,2025-01-09 18:40:03,Zamboanga City,01092025,01/09/2025
dfed2c43-e256-46dc-8f54-86b7c7b5b2bc,f1587598-9e15-4705-9f63-2d7a5ba3d1da,Send Money,App,Web,716.94,Success,2025-01-06 12:30:05,Quezon City,01062025,01/06/2025
bfddc3d9-9ee3-4c2a-b94d-62046808593f,779f00d5-571d-4650-aa7a-55500ea20640,Pay Bills,Partner Outlet,iOS,135.67,Success,2025-03-24 15:33:34,Davao City,03242025,03/24/2025
3c9ad14c-ee0c-4eb5-acfe-db992790cebd,4a32b32a-aa5f-4169-8afb-9b2db766c0f6,Bank Transfer,Partner Outlet,Web,651.37,Success,2025-01-28 01:10:39,Davao City,01282025,01/28/2025
ccc56569-f9e8-4369-a999-b735dd56cc94,0ead2ebd-4662-477c-aeec-28adf5c4dab4,Cash Out,Partner Outlet,iOS,229.26,Success,2025-01-23 09:12:18,Dasmariñas,01232025,01/23/2025
698c206f-e1a4-4e10-ad53-4dd0cf8ebc5a,a2f445e8-5563-4bf4-850f-5739e227d70e,Cash In,Partner Outlet,Web,500.25,Success,2025-01-17 10:02:56,Santa Rosa,01172025,01/17/2025
ecab3301-bc8f-4d29-adea-94930658663a,5bf99857-c8cd-4671-891d-bf0780e2811b,Send Money,Partner Outlet,Web,501.92,Success,2025-04-04 16:18:54,Manila,04042025,04/04/2025
696608aa-ee49-4329-884a-7b28550a1b46,312dd27a-87c8-4c01-86fc-96c7bc38bf24,Cash In,Partner Outlet,Web,383.69,Failed,2025-01-16 16:49:31,Cebu City,01162025,01/16/2025
bc2cbb0d-dd33-4cc7-ab7f-089acd5f4822,2bfad69a-8a9e-416f-bd23-21add45ce2cf,In-store Payment,Partner Outlet,Android,47.31,Success,2024-11-09 10:11:04,Santa Rosa,11092024,11/09/2024
28c13091-444d-410b-bf87-e362cf8d446a,b31083a0-5215-45ee-865b-c093f90047bb,Pay Bills,App,Android,901.82,Failed,2024-11-29 09:25:42,Iloilo City,11292024,11/29/2024
61ee411a-1bac-47a7-b386-f7a4c991603f,7a52cd11-cb32-42ab-b5e9-fa216fef2a24,Pay Bills,Partner Outlet,iOS,193.41,Success,2025-03-10 16:48:49,Quezon City,03102025,03/10/2025
787f2425-dbcc-4477-89e9-db0adf465290,2c01b5a6-c9dd-40a8-a78f-5465228dc422,Request Money,Partner Outlet,Android,103.22,Success,2024-11-21 18:53:16,Baguio,11212024,11/21/2024
eb1fa9f2-d10b-41d0-b317-347038f16a81,4420ccd0-8206-4e0c-bd5a-19be049af501,Pay Bills,App,Web,20.81,Success,2025-01-07 02:15:10,Dasmariñas,01072025,01/07/2025
d20eac17-4e20-4d1a-9983-36e375d66ed4,a890f9a8-2015-449c-bb75-10b565dcae7f,Online Payment,Partner Outlet,Android,446.89,Failed,2024-12-17 07:20:47,Cagayan de Oro,12172024,12/17/2024
39118497-3a43-42ba-9f0f-06cbcb9bc326,5cc7127a-2b14-4354-8767-364495a1dc98,Buy Load,App,iOS,565.93,Failed,2025-02-08 09:58:30,Davao City,02082025,02/08/2025
6601ddd0-3170-4437-a8f7-ef5a060edf5b,dcbd4d9b-377a-432c-ac89-cea74e1de367,Buy Load,App,Web,8.36,Success,2024-12-27 23:54:31,Cagayan de Oro,12272024,12/27/2024
11c58ef0-dd46-4c09-8752-87aa5408f9ac,51a2427a-dff9-4d8f-a33c-e56fc7b7383e,Request Money,Partner Outlet,Android,358.82,Success,2025-01-21 19:19:08,Davao City,01212025,01/21/2025
59e4b671-4774-4c58-85f8-bc16f7860b50,c925f7fa-1484-49d6-9f8c-2498bcb37ddd,Online Payment,App,Android,128.41,Success,2025-03-03 12:58:43,Pasig,03032025,03/03/2025
adf4e62d-6651-429e-8268-690ba43825b5,8e31ea45-2b34-452b-a44c-5b7d95ea0734,Buy Load,Partner Outlet,Android,518.06,Success,2024-12-25 18:02:17,Davao City,12252024,12/25/2024
54c63cd8-8945-4f27-97fa-2d8dfb2ca025,de9c8ed1-2efe-4d84-ac30-663928b5cba6,Cash Out,Partner Outlet,Android,95.8,Success,2025-01-23 03:17:59,Taguig,01232025,01/23/2025
e08596db-1d87-4966-8710-d430f071d879,1b35caa1-c146-4fee-8235-1b4f59b164ca,Online Payment,App,Android,587.11,Success,2025-02-21 00:08:31,Iloilo City,02212025,02/21/2025
94a1875d-2db6-4edb-82de-ffccf86c2ca2,bab5c54b-5a48-4fd6-aef0-17e7888546da,In-store Payment,App,Android,244.48,Success,2025-01-02 08:14:29,Zamboanga City,01022025,01/02/2025
09cb3942-43f5-4a85-bbc9-f87af668a617,a2b89e20-ef0f-4c04-a9e7-78cbcbba7e58,Receive Money,Partner Outlet,Android,1380.17,Success,2024-11-14 01:16:09,Taguig,11142024,11/14/2024
587ef344-6f3f-420c-98b8-e4cc1bc044fc,e2073d92-c1c6-4bbb-ab02-38ae67de3fca,Cash In,Partner Outlet,Android,73.97,Success,2025-01-05 11:40:33,San Fernando,01052025,01/05/2025
6fb78271-504d-481f-8953-5b63ba81edd9,2c0ef6cf-727d-464a-8cc4-a7e5fd25bca9,Online Payment,Partner Outlet,Web,208.57,Success,2024-11-28 22:34:18,Zamboanga City,11282024,11/28/2024
1d9af659-82ec-4f2d-bbf6-e16f9b3080d5,96c78cad-304e-461b-a943-b1548d6eb73f,Cash In,App,iOS,60.22,Success,2025-04-07 10:50:09,Antipolo,04072025,04/07/2025
30a900ad-939b-462d-a645-f129629c2ae3,2e26d622-e17c-4345-807f-eda6c2aec132,Cash Out,App,Web,1293.1,Success,2025-01-16 05:03:56,San Fernando,01162025,01/16/2025
6fa17735-b572-43d0-8b5c-ea6a41357e8c,d9e07cbd-1734-4957-8341-1e59a5680f62,Receive Money,App,Android,1049.17,Success,2024-11-16 01:52:23,Pasig,11162024,11/16/2024
ce777f00-ecf2-4e76-8519-7ff4006ed6e3,299b4130-cafc-4c0e-ab66-201cf21d96e7,Bank Transfer,App,Android,149.16,Success,2025-04-10 23:43:39,Calamba,04102025,04/10/2025
f0b5156b-b82c-4074-afd5-dea589d7fd6c,16520d40-4605-4d14-ac0c-00473ee5236e,Request Money,App,Web,539.38,Success,2025-02-22 20:15:16,Zamboanga City,02222025,02/22/2025
3270e4fa-abae-4f43-bcae-8081bdf070aa,2ccd00e7-92ca-40b9-91d9-ee264997dd20,Online Payment,Partner Outlet,iOS,849.74,Success,2024-11-25 04:36:39,Manila,11252024,11/25/2024
f2e9702d-11e9-4daa-ae69-81a35d3d9e56,03711d3f-c9be-4dce-82ee-09bf9811cd8b,Request Money,App,Web,405.07,Success,2024-10-13 01:26:51,Baguio,10132024,10/13/2024
9f871ce7-5487-4d4f-abb7-a385aa0b7b14,6ae1a31f-a7b6-4925-b3c1-20c39b0108d2,Pay Bills,App,Web,377.14,Success,2025-03-29 03:39:43,Manila,03292025,03/29/2025
1fe771d6-d917-4793-a9d3-c2e6505cc686,b19158b4-d4db-4051-ab94-e8fa64f8a4b1,Cash In,Partner Outlet,iOS,138.44,Success,2025-03-11 00:33:01,Cagayan de Oro,03112025,03/11/2025
81d2c7de-4ce1-4b90-a669-7833b841d0a0,68efd18f-2266-477f-8a2d-8b6671819d9d,Cash In,Partner Outlet,Web,48.86,Failed,2024-10-17 15:10:23,General Santos,10172024,10/17/2024
5380b904-688c-4015-aab9-7e494f2d4796,eb26cc82-4324-487e-8010-2b4d660438cc,Pay Bills,App,Web,1137.56,Success,2025-01-29 08:22:46,Valenzuela,01292025,01/29/2025
8dedf9fb-4bb0-4f20-b27c-40266703b636,d3f9dab2-57ba-4b4c-a450-9dd3d4bf4f30,Bank Transfer,App,Android,1153.39,Success,2025-02-26 03:30:09,San Fernando,02262025,02/26/2025
aa38d0a1-6ba2-4efe-b11c-6eb62095eef6,94a9922e-f67e-493e-8d78-343ad6d21b30,Send Money,App,Web,501.33,Success,2025-01-04 04:22:19,Cainta,01042025,01/04/2025
bf85bf0e-ad64-456c-a10f-aa3ff0bbac67,2f637877-31b7-4072-ae28-b3e95c7e954d,In-store Payment,Partner Outlet,Android,207.02,Success,2024-10-23 06:32:45,Manila,10232024,10/23/2024
91b0e1d9-9d92-42af-ac8d-0e44e71e43a6,48f8672b-d601-42bd-ba2a-b3001116bead,Online Payment,Partner Outlet,iOS,214.78,Success,2025-04-03 07:58:00,San Fernando,04032025,04/03/2025
d56f0350-8c45-4ce2-a7f4-8ad54d0b0d1a,b798e034-04cd-47c6-8a12-1024a5a2d5ac,Cash In,App,Android,647.23,Pending,2024-12-12 16:36:21,Makati,12122024,12/12/2024
35ce8841-4973-4d6c-8dca-bfb7001a9a8b,0cc664cb-132a-41fa-9d51-65083b4a17cd,In-store Payment,App,iOS,1137.05,Failed,2024-11-29 15:51:06,Taguig,11292024,11/29/2024
9b4e2c24-9479-41e6-8927-7d9b6e0d2648,932e02cc-159b-41c3-82a0-4830bcc14124,Cash In,App,iOS,1090.57,Success,2025-01-13 11:22:50,General Santos,01132025,01/13/2025
7118e364-7709-4749-927e-ecfaa79ac9aa,c354fc52-5ee8-4627-bee0-5165383819b8,Send Money,Partner Outlet,Web,756.78,Failed,2025-03-17 19:47:59,Zamboanga City,03172025,03/17/2025
82dc4c8e-36b5-429a-acf5-e81e71316269,2d799705-9e83-4948-89eb-14e833671e1c,Pay Bills,Partner Outlet,Android,513.66,Success,2024-12-14 08:12:08,Taguig,12142024,12/14/2024
f5b78cc7-e6b3-4944-8b32-3e357922bac2,d61b4a7d-4c41-4603-a90a-de9e226c8bcc,Send Money,App,Web,43.95,Success,2025-02-02 08:03:07,Bacolod,02022025,02/02/2025
a8aa7158-2b70-4525-bc67-f831cbc84759,f31b74f8-163b-4001-97f9-31b676b3c18e,Cash In,Partner Outlet,Android,88.15,Success,2024-12-18 14:39:02,Santa Rosa,12182024,12/18/2024
a9f25336-83f4-49a9-88a6-39d015b52908,da2855e3-61df-4243-b8e1-a05d9785db5a,Pay Bills,App,Web,1144.12,Success,2024-10-13 18:54:05,Bacolod,10132024,10/13/2024
17e8392a-55ce-45db-9e87-e04ca2086977,6b7cbb92-0bf9-424d-b1e0-3ca6017b63a5,Send Money,App,Android,466.25,Success,2024-11-02 03:33:43,Cainta,11022024,11/02/2024
3c20592f-c04a-46c4-b3b6-3fe1d1843324,87647505-ee88-49c9-8571-cc8df7102c89,Bank Transfer,App,iOS,4.62,Success,2025-03-17 10:39:39,Santa Rosa,03172025,03/17/2025
ce7ae7f6-3982-4cff-8f77-a665ac3c5640,a8b931bb-7c60-45a9-b61e-8bb724c0c086,Pay Bills,App,Android,53.5,Success,2024-11-17 10:30:36,Makati,11172024,11/17/2024
0bd4a990-0640-4e0f-a5b8-fd4b32fa2de8,47eebcf2-6664-4678-9203-d212098aa62c,Online Payment,Partner Outlet,Web,544.58,Success,2025-03-25 03:16:20,Valenzuela,03252025,03/25/2025
9c7c7377-79a2-4903-bbe3-3b243eae0032,af61e25e-ec68-44df-9c63-c39b6675b033,Cash In,Partner Outlet,Web,2.54,Success,2025-03-07 11:30:41,Cagayan de Oro,03072025,03/07/2025
74962764-12a4-4ef0-84bb-b7a9d98868dd,d72dd24f-d4b9-4d82-ab01-15cabf94abfa,Cash Out,Partner Outlet,Web,87.66,Success,2025-03-15 09:29:29,Cebu City,03152025,03/15/2025
935f2b0a-a138-4ddc-a2d9-de5d6a18ce4c,6f98e008-f9c2-4003-b958-2b950e0d7608,Request Money,App,iOS,397.85,Success,2024-11-21 15:33:14,Santa Rosa,11212024,11/21/2024
624c69b6-b244-45a7-b7e5-848131c681ec,4808884b-6413-4c20-a13a-839cdecc87f2,Cash In,Partner Outlet,Web,588.66,Success,2024-12-24 09:07:00,Valenzuela,12242024,12/24/2024
25c73c44-3e75-43b4-a64f-a6637e8f8095,b6961feb-8695-407e-b56e-1e9637e85154,Online Payment,App,iOS,527.72,Success,2025-01-06 12:32:38,Baguio,01062025,01/06/2025
e4855aa1-016b-4287-b008-05cca7f36ae9,03c50ab3-02a4-4d6e-9a9e-fefcf07c0e77,Buy Load,Partner Outlet,Android,126.97,Success,2025-03-26 06:37:35,Valenzuela,03262025,03/26/2025
e2add909-c521-4f2d-9c45-d539c03f3538,76890ed4-3a6f-4931-9358-30aa928b9e4d,In-store Payment,Partner Outlet,Web,622.71,Success,2024-11-09 02:03:39,Valenzuela,11092024,11/09/2024
3805f907-6cd6-4193-8746-8f591b494e15,6c74eed4-4578-44e6-b32b-ad052c682589,In-store Payment,Partner Outlet,iOS,135.41,Success,2025-02-28 19:47:09,Cebu City,02282025,02/28/2025
b227462c-f53d-4330-8dda-24ba2d06e8cf,6cf4d2fd-d37f-4059-b1d7-64ba1712df48,Request Money,Partner Outlet,Web,196.82,Success,2025-02-15 10:25:48,Quezon City,02152025,02/15/2025
8eb22579-0cdb-4ca4-b6ec-bdd68498e113,39120821-db7d-440b-a588-7022a8b680fb,Cash In,Partner Outlet,Android,686.18,Success,2024-10-27 17:56:56,Makati,10272024,10/27/2024
1f115b76-d92c-4227-aadf-50853fcb7546,fba86e1e-34a1-48ba-9c7f-bd64ac5d2bd1,Request Money,App,iOS,524.39,Success,2024-10-23 10:25:54,Zamboanga City,10232024,10/23/2024
76f2dbfe-cd29-436f-a222-82e174daaebf,c9581c41-32bf-47ae-a2d4-c43cde0a6e83,Receive Money,App,Android,945.98,Success,2025-03-21 21:16:38,Pasig,03212025,03/21/2025
8f15ba58-fce6-4504-87f8-424daae65fc1,a4960505-032e-4a56-9d5a-c38c690dc911,Cash In,App,Android,535.91,Success,2024-12-13 06:56:35,Iloilo City,12132024,12/13/2024
c1581092-f335-4ba3-913a-7052986f9025,424c330b-9e02-4261-8ae5-7ceaefd5d562,Pay Bills,App,Android,420.02,Success,2024-12-23 20:07:53,Calamba,12232024,12/23/2024
d0a44432-9cd6-4852-b14c-7df4e4347d51,f70a1523-17d8-4814-b669-c307487a2d8b,Pay Bills,App,Android,49.18,Success,2025-01-05 07:25:02,San Fernando,01052025,01/05/2025
6d3ee1dc-8139-4443-a45b-712eb8225688,f04e11b5-2320-456a-8cb7-310c6f6e0a4e,Receive Money,Partner Outlet,iOS,229.21,Success,2025-03-08 04:23:11,San Fernando,03082025,03/08/2025
722764e6-8c41-461b-a827-a1b9d4a02e53,639b5d1d-1961-4b05-b725-83e4333673e7,Bank Transfer,App,iOS,154.08,Success,2025-03-01 19:19:30,Dasmariñas,03012025,03/01/2025
dc8aee30-be60-43f7-a8be-9288e5af6e39,d12f4227-e661-4181-86a9-5d1a5955d6c3,Receive Money,App,Web,139.85,Success,2025-01-20 00:41:37,Antipolo,01202025,01/20/2025
c074718e-425a-409f-b337-c59979844388,bfb5ab4e-ea57-453c-9dc6-1cb849a7102d,Receive Money,Partner Outlet,iOS,1806.15,Success,2024-10-23 12:45:16,Iloilo City,10232024,10/23/2024
46fde062-a33d-47af-9701-410d3f4b1a70,76c397c2-2dbd-489a-b5b3-452a32562c45,Request Money,Partner Outlet,Android,249.69,Pending,2024-12-03 11:34:00,Calamba,12032024,12/03/2024
7c0e8cd8-8573-4793-8715-b2b9c40c5d91,636ba8a3-e50e-4872-a892-f46778494ae5,Send Money,App,Android,1113.03,Success,2024-10-14 03:19:38,Makati,10142024,10/14/2024
709b7d97-464c-44af-bd3f-3799a07295e9,f3762c9c-7a03-4894-9cac-d5a685fad950,Pay Bills,App,Web,498.67,Success,2025-01-22 17:05:39,Baguio,01222025,01/22/2025
3c07c574-4925-4af1-b6aa-e05b13d5f2f7,c086789e-eb28-4ab1-a4f0-8e676b93c06b,Send Money,Partner Outlet,iOS,791.91,Success,2024-11-10 15:18:42,General Santos,11102024,11/10/2024
e49d681d-51d8-4c64-95fa-1ab8458f1f19,b14aba86-dbd0-4fca-ac07-86be0819f509,Receive Money,Partner Outlet,Android,349.22,Success,2025-04-04 16:10:49,Makati,04042025,04/04/2025
269cd696-236c-4b87-94a0-bccb8a476a87,9aba4c01-4042-4d1f-8a40-00c5355b8d83,Bank Transfer,Partner Outlet,Android,430.08,Success,2025-01-22 12:28:22,Antipolo,01222025,01/22/2025
271e3ee2-b1a6-41f1-a20e-99d33b33f3d8,f9848030-9fa9-45b1-ae18-76034ad551ad,Pay Bills,Partner Outlet,Android,339.15,Success,2024-11-15 03:06:22,Cagayan de Oro,11152024,11/15/2024
6a34c854-1071-4d51-b6c5-9dacb4d7e28e,e147a5cf-4706-4498-919c-2f8c0b854f50,Cash In,App,iOS,108.61,Success,2024-12-06 17:38:26,San Fernando,12062024,12/06/2024
7746d0ba-8ae8-405b-94b4-a48268586eba,792f873e-11c8-498a-8f10-ecb56db68f14,Cash In,App,iOS,640.88,Success,2025-03-05 18:41:50,Antipolo,03052025,03/05/2025
d5385b0e-34f3-493c-8ff0-a55c6a702e2f,199f4960-5716-4810-9bbc-b1d653ea4b54,Cash In,Partner Outlet,Android,164.79,Success,2025-03-21 07:10:42,Cagayan de Oro,03212025,03/21/2025
c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,050fd4d6-70fe-4ca2-8cec-314982f8065a,Online Payment,App,Android,12.31,Success,2024-12-28 11:18:43,Taguig,12282024,12/28/2024
05000bc6-b20d-4b6e-b231-1f1795863a76,d8a29687-d5fd-4cce-9627-a8eeff7d485c,Request Money,App,Android,518.48,Success,2024-12-09 14:39:23,Valenzuela,12092024,12/09/2024
9360715f-c3fe-4183-a172-b725db52ca58,908bb7f9-9d91-41b2-9ea6-23257e91eec8,Buy Load,Partner Outlet,iOS,97.47,Success,2025-04-10 20:52:44,Cebu City,04102025,04/10/2025
f1578470-0182-47c4-ba1b-58066160a6b4,b2846e07-4cbe-4d5d-ac24-bc1b30544160,Receive Money,App,Android,1410.54,Success,2025-02-05 23:16:39,Taguig,02052025,02/05/2025
63d62a39-c0e3-4efd-8c71-e0fe5a0cdd7c,2b2fedc6-e1d8-4cb7-8a8a-88d92ec8d7c7,Buy Load,Partner Outlet,iOS,1538.78,Success,2025-02-12 11:05:36,General Santos,02122025,02/12/2025
d5f25073-f414-42b1-a442-9ebbda7b9095,71fef0ab-381d-42e5-8f73-e0f5497adf42,Cash Out,Partner Outlet,Web,1231.75,Success,2025-03-20 19:57:24,Pasig,03202025,03/20/2025
bc10fa52-bf5d-4fdf-89c8-d2ab6b44fa8d,446f0620-c580-4ccf-8440-77d24ec24fb4,Request Money,App,iOS,231.14,Success,2025-03-21 08:22:27,Calamba,03212025,03/21/2025
e5d6f6e6-9a6e-42f5-8cc4-29038bcf53a1,2b105a3d-7f07-42ad-84c1-d18113e8b22b,Cash In,App,Web,7.79,Success,2025-03-14 05:18:52,Zamboanga City,03142025,03/14/2025
45df16b6-382c-443f-bcfc-9b793875394c,6dabaa1c-5868-432a-84c7-71063811f9e9,Pay Bills,App,iOS,1317.76,Success,2025-03-17 04:41:01,Iloilo City,03172025,03/17/2025
638c254c-076e-4bba-bc53-08bf6f92f25e,32455848-cbcf-4687-95d2-5c83c7e9607b,Request Money,App,Web,279.47,Success,2025-03-17 13:51:18,Calamba,03172025,03/17/2025
cc530e36-addc-4e13-ab3b-4d37560c95ee,9295e162-6383-4b28-92ec-137980406ea6,Online Payment,App,Web,1700.42,Success,2024-11-02 19:13:12,Quezon City,11022024,11/02/2024
d72b6108-2a40-4f12-b963-f37f67814c1f,c2c76cf4-91fd-42b9-b2d9-c2b7416a4f9f,Pay Bills,App,iOS,1656.87,Success,2025-02-12 02:28:51,Taguig,02122025,02/12/2025
fb10987f-20ac-4703-ab67-146a77a6e17c,5be330e5-2a5e-481a-82c2-7ee1ff57c8d4,Send Money,App,Android,958.69,Success,2024-11-26 06:54:45,Calamba,11262024,11/26/2024
e82c7d7b-06e7-45f9-88bc-539c9f4c3b79,893ba2ae-c5d0-412d-8b1d-b296dfc81033,Online Payment,Partner Outlet,Android,174.39,Success,2025-01-05 22:48:29,Bacolod,01052025,01/05/2025
a9ba5a27-907b-4e36-9786-48f864de82e6,60e565b6-39b3-442d-becf-bc0b5ea62cb9,Send Money,Partner Outlet,Web,243.15,Success,2024-10-26 04:06:29,Cainta,10262024,10/26/2024
6db99102-a48b-4dbe-957d-94a106f028ff,6b0376f0-2306-46d1-82d5-2a58d791aedd,Pay Bills,App,Web,952.36,Success,2024-12-31 06:32:24,Iloilo City,12312024,12/31/2024
2e85cb21-7631-4e9d-9de9-f86322bd3388,47e75b71-0a9d-484c-915c-a65d8f359e6c,Cash In,App,Android,190.57,Success,2025-03-13 12:07:20,Calamba,03132025,03/13/2025
53cd6268-610c-4373-8299-9aa40cdf742b,32a6f3f1-2c46-425e-b7b5-520fb02ed1d7,Buy Load,App,Web,92.86,Success,2024-12-13 00:03:30,Bacolod,12132024,12/13/2024
56666f9f-53ac-4ab9-b467-2cd9362f5e5c,b4c2d392-bbe3-42f6-af12-546d84061322,Receive Money,App,Web,406.87,Success,2024-10-21 13:13:39,Davao City,10212024,10/21/2024
473bd358-610e-4a64-a130-1617c2dff335,031831eb-a720-42b4-902f-236d44270572,Request Money,App,Android,1375.65,Success,2025-01-28 23:08:39,Iloilo City,01282025,01/28/2025
6bebac31-d4f8-4d72-b382-1cfdc083b73a,987a8f71-00d2-4f9f-b510-3222fab0509e,Request Money,App,Android,595.41,Success,2024-12-03 18:42:15,Zamboanga City,12032024,12/03/2024
78660765-14f7-4e8d-95bc-b8d04094dded,dfd87a1b-8038-493f-ba25-9e6556c26218,Cash In,Partner Outlet,iOS,422.06,Success,2025-02-17 19:28:23,San Fernando,02172025,02/17/2025
0d557b61-8a17-4dfe-bfc0-0dc804f64d86,501da458-e2b9-40f0-a035-d5955653cc44,Receive Money,App,iOS,51.11,Failed,2025-02-11 22:34:40,Dasmariñas,02112025,02/11/2025
39669fa7-5997-4043-b3b1-025bfff9f585,44963381-f190-4205-bdee-5f357b51446a,Send Money,App,iOS,477.27,Success,2024-11-12 05:56:44,Antipolo,11122024,11/12/2024
